telecomts_fault,candidate_entity,candidate_type,candidate_description,candidate_source_id,candidate_file_path,related_entity,related_type,related_description,edge_description,edge_keywords,edge_conditions,edge_source_id,edge_file_path,edge_weight
Faulty Handover Algorithm,SMF selection management,Concept,"SMF selection management is a policy control requirement related to the selection of the Session Management Function (SMF) for a PDU Session, governed by the Policy Control Function (PCF) and involving interactions with the Access and Mobility Management Function (AMF).",chunk-868f4d57ada8271134073464c8a3eba0,../3GPP-trunked/Rel-19/23_series/23503-j30.md4.2.5,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","The policy framework may provide functionality for SMF selection management for a PDU Session, including PCF interactions with the SMF selection functionality in the AMF and the provision of SMF selection management related policies to the AMF.",Definition,"[""PDU Session""]",chunk-868f4d57ada8271134073464c8a3eba0,../3GPP-trunked/Rel-19/23_series/23503-j30.md4.2.5,1.0
Faulty Handover Algorithm,SMF selection management,Concept,"SMF selection management is a policy control requirement related to the selection of the Session Management Function (SMF) for a PDU Session, governed by the Policy Control Function (PCF) and involving interactions with the Access and Mobility Management Function (AMF).",chunk-868f4d57ada8271134073464c8a3eba0,../3GPP-trunked/Rel-19/23_series/23503-j30.md4.2.5,PDU Session,Concept,"PDU Session is a logical connection between the UE and the network that supports data transfer, and its establishment can be rejected based on the 'no energy credit' cause.","The policy framework may provide functionality for SMF selection management for a PDU Session, including PCF interactions with the SMF selection functionality in the AMF and the provision of SMF selection management related policies to the AMF.",Condition,,chunk-868f4d57ada8271134073464c8a3eba0,../3GPP-trunked/Rel-19/23_series/23503-j30.md4.2.5,1.0
Faulty Handover Algorithm,SMF selection management,Concept,"SMF selection management is a policy control requirement related to the selection of the Session Management Function (SMF) for a PDU Session, governed by the Policy Control Function (PCF) and involving interactions with the Access and Mobility Management Function (AMF).",chunk-868f4d57ada8271134073464c8a3eba0,../3GPP-trunked/Rel-19/23_series/23503-j30.md4.2.5,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","The policy framework may provide functionality for SMF selection management for a PDU Session, including PCF interactions with the SMF selection functionality in the AMF and the provision of SMF selection management related policies to the AMF.",Definition,"[""PDU Session""]",chunk-868f4d57ada8271134073464c8a3eba0,../3GPP-trunked/Rel-19/23_series/23503-j30.md4.2.5,1.0
Faulty Handover Algorithm,SMF selection management,Concept,"SMF selection management is a policy control requirement related to the selection of the Session Management Function (SMF) for a PDU Session, governed by the Policy Control Function (PCF) and involving interactions with the Access and Mobility Management Function (AMF).",chunk-868f4d57ada8271134073464c8a3eba0,../3GPP-trunked/Rel-19/23_series/23503-j30.md4.2.5,PDU Session,Concept,"PDU Session is a logical connection between the UE and the network that supports data transfer, and its establishment can be rejected based on the 'no energy credit' cause.","The policy framework may provide functionality for SMF selection management for a PDU Session, including PCF interactions with the SMF selection functionality in the AMF and the provision of SMF selection management related policies to the AMF.",Condition,,chunk-868f4d57ada8271134073464c8a3eba0,../3GPP-trunked/Rel-19/23_series/23503-j30.md4.2.5,1.0
Faulty Handover Algorithm,Eees_AppContextRelocation_I,Concept,"Eees_AppContextRelocation_I is a context relocation procedure defined in section 5.5.2.3, associated with the handling of application context during mobility or service continuity. It is part of a larger system or protocol involving entity relocation and state transfer.",chunk-1cf44beebb8a5f22f8d7df1439b2b8b4,../3GPP-trunked/Rel-19/24_series/24558-j20.md5.5.2.3,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,5.5.2.3)##,Reference,,chunk-1cf44beebb8a5f22f8d7df1439b2b8b4,../3GPP-trunked/Rel-19/24_series/24558-j20.md5.5.2.3,1.0
Faulty Handover Algorithm,Eees_AppContextRelocation_I,Concept,"Eees_AppContextRelocation_I is a context relocation procedure defined in section 5.5.2.3, associated with the handling of application context during mobility or service continuity. It is part of a larger system or protocol involving entity relocation and state transfer.",chunk-1cf44beebb8a5f22f8d7df1439b2b8b4,../3GPP-trunked/Rel-19/24_series/24558-j20.md5.5.2.3,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,5.5.2.3)##,Reference,,chunk-1cf44beebb8a5f22f8d7df1439b2b8b4,../3GPP-trunked/Rel-19/24_series/24558-j20.md5.5.2.3,1.0
Faulty Handover Algorithm,AF influence on Access and Mobility related policy control,UNKNOWN,clause 4.15.6.9 of TS 23.502 [3],chunk-1c623a3c4f8f1cca07d7d2fcdef846d2,../3GPP-trunked/Rel-19/23_series/23503-j30.md6.1.2.6.0,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,clause 4.15.6.9 of TS 23.502 [3],Reference,,chunk-1c623a3c4f8f1cca07d7d2fcdef846d2,../3GPP-trunked/Rel-19/23_series/23503-j30.md6.1.2.6.0,1.0
Faulty Handover Algorithm,AF influence on Access and Mobility related policy control,UNKNOWN,clause 4.15.6.9 of TS 23.502 [3],chunk-1c623a3c4f8f1cca07d7d2fcdef846d2,../3GPP-trunked/Rel-19/23_series/23503-j30.md6.1.2.6.0,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,clause 4.15.6.9 of TS 23.502 [3],Reference,,chunk-1c623a3c4f8f1cca07d7d2fcdef846d2,../3GPP-trunked/Rel-19/23_series/23503-j30.md6.1.2.6.0,1.0
Faulty Handover Algorithm,Policy decisions based on spending limits,Concept,"Policy decisions based on spending limits is a functionality that enables the PCF to take actions based on the status of policy counters maintained in the CHF. These counters are provided by the CHF in the non-roaming case or the H-CHF in the Home Routed roaming case for the PDU Session, and by the CHF in the non-roaming case or the H-CHF in the roaming case for the UE. The functionality applies to session management (SM), access and mobility management (AM), and UE policy control depending on the roaming scenario. The PCF determines enforcement of SM, UE, and/or AM policies based on subscriber spending limits as defined in clause 6.2.1.3. In the context of this function, UE policy control refers specifically to URSP.",chunk-ec6d2cbd8abae0d4310e8e90f826f3f6,../3GPP-trunked/Rel-19/23_series/23503-j30.md6.1.1.4,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,6.1.3.17)##,Reference,,chunk-b407b6f3017014f816da1a40bedac4e6,../3GPP-trunked/Rel-19/23_series/23503-j30.mdNone,1.0
Faulty Handover Algorithm,Policy decisions based on spending limits,Concept,"Policy decisions based on spending limits is a functionality that enables the PCF to take actions based on the status of policy counters maintained in the CHF. These counters are provided by the CHF in the non-roaming case or the H-CHF in the Home Routed roaming case for the PDU Session, and by the CHF in the non-roaming case or the H-CHF in the roaming case for the UE. The functionality applies to session management (SM), access and mobility management (AM), and UE policy control depending on the roaming scenario. The PCF determines enforcement of SM, UE, and/or AM policies based on subscriber spending limits as defined in clause 6.2.1.3. In the context of this function, UE policy control refers specifically to URSP.",chunk-ec6d2cbd8abae0d4310e8e90f826f3f6,../3GPP-trunked/Rel-19/23_series/23503-j30.md6.1.1.4,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,6.1.3.17)##,Reference,,chunk-b407b6f3017014f816da1a40bedac4e6,../3GPP-trunked/Rel-19/23_series/23503-j30.mdNone,1.0
Faulty Handover Algorithm,Policy decisions based on spending limits,Concept,"Policy decisions based on spending limits is a functionality that enables the PCF to take actions based on the status of policy counters maintained in the CHF. These counters are provided by the CHF in the non-roaming case or the H-CHF in the Home Routed roaming case for the PDU Session, and by the CHF in the non-roaming case or the H-CHF in the roaming case for the UE. The functionality applies to session management (SM), access and mobility management (AM), and UE policy control depending on the roaming scenario. The PCF determines enforcement of SM, UE, and/or AM policies based on subscriber spending limits as defined in clause 6.2.1.3. In the context of this function, UE policy control refers specifically to URSP.",chunk-ec6d2cbd8abae0d4310e8e90f826f3f6,../3GPP-trunked/Rel-19/23_series/23503-j30.md6.1.1.4,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,6.1.3.17)##,Reference,,chunk-b407b6f3017014f816da1a40bedac4e6,../3GPP-trunked/Rel-19/23_series/23503-j30.mdNone,1.0
Faulty Handover Algorithm,Policy decisions based on spending limits,Concept,"Policy decisions based on spending limits is a functionality that enables the PCF to take actions based on the status of policy counters maintained in the CHF. These counters are provided by the CHF in the non-roaming case or the H-CHF in the Home Routed roaming case for the PDU Session, and by the CHF in the non-roaming case or the H-CHF in the roaming case for the UE. The functionality applies to session management (SM), access and mobility management (AM), and UE policy control depending on the roaming scenario. The PCF determines enforcement of SM, UE, and/or AM policies based on subscriber spending limits as defined in clause 6.2.1.3. In the context of this function, UE policy control refers specifically to URSP.",chunk-ec6d2cbd8abae0d4310e8e90f826f3f6,../3GPP-trunked/Rel-19/23_series/23503-j30.md6.1.1.4,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,6.1.3.17)##,Reference,,chunk-b407b6f3017014f816da1a40bedac4e6,../3GPP-trunked/Rel-19/23_series/23503-j30.mdNone,1.0
Faulty Handover Algorithm,SA,Technology,"SA refers to Stand-alone network architecture, which is a 5G network deployment mode that operates independently without relying on legacy 4G infrastructure. It supports RRC_IDLE state for mobility management.",chunk-fb4644cf249f0309ff82edc5411b0173,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4,Number of serving carriers for EN,Concept<SEP>UNKNOWN,"Number of serving carriers for EN is a parameter defined in section 3.6.2.2, related to the serving carriers in the context of EN. It is associated with SA 150.<SEP>Number of serving carriers for EN is a parameter that describes the number of serving carriers associated with EN, indicating a functional or technical relationship between the parameter and EN","Number of serving carriers for EN is a parameter under SA 150, indicating its association with the SA group or specification.",related_to,,chunk-232c469f777d5be508d7b050a8769116,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md3.6.2.2,1.0
Faulty Handover Algorithm,SA,Technology,"SA refers to Stand-alone network architecture, which is a 5G network deployment mode that operates independently without relying on legacy 4G infrastructure. It supports RRC_IDLE state for mobility management.",chunk-fb4644cf249f0309ff82edc5411b0173,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4,RRC_IDLE state,Concept<SEP>UNKNOWN,RRC_IDLE state is a state in the radio resource control (RRC) protocol where the mobile device is not actively connected to the network and is in a low-power mode. It is associated with the SA (Stand-alone) network architecture and is used for mobility management.<SEP>RRC_IDLE state is supported by the SA (Stand-alone) network architecture for mobility management,RRC_IDLE state is supported by the SA (Stand-alone) network architecture for mobility management,support,"[""RRC_IDLE state)##""]",chunk-fb4644cf249f0309ff82edc5411b0173,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4,1.0
Faulty Handover Algorithm,SA,Technology,"SA refers to Stand-alone network architecture, which is a 5G network deployment mode that operates independently without relying on legacy 4G infrastructure. It supports RRC_IDLE state for mobility management.",chunk-fb4644cf249f0309ff82edc5411b0173,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4,Number of serving carriers for EN,Concept<SEP>UNKNOWN,"Number of serving carriers for EN is a parameter defined in section 3.6.2.2, related to the serving carriers in the context of EN. It is associated with SA 150.<SEP>Number of serving carriers for EN is a parameter that describes the number of serving carriers associated with EN, indicating a functional or technical relationship between the parameter and EN","Number of serving carriers for EN is a parameter under SA 150, indicating its association with the SA group or specification.",related_to,,chunk-232c469f777d5be508d7b050a8769116,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md3.6.2.2,1.0
Faulty Handover Algorithm,SA,Technology,"SA refers to Stand-alone network architecture, which is a 5G network deployment mode that operates independently without relying on legacy 4G infrastructure. It supports RRC_IDLE state for mobility management.",chunk-fb4644cf249f0309ff82edc5411b0173,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4,RRC_IDLE state,Concept<SEP>UNKNOWN,RRC_IDLE state is a state in the radio resource control (RRC) protocol where the mobile device is not actively connected to the network and is in a low-power mode. It is associated with the SA (Stand-alone) network architecture and is used for mobility management.<SEP>RRC_IDLE state is supported by the SA (Stand-alone) network architecture for mobility management,RRC_IDLE state is supported by the SA (Stand-alone) network architecture for mobility management,support,"[""RRC_IDLE state)##""]",chunk-fb4644cf249f0309ff82edc5411b0173,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4,1.0
Faulty Handover Algorithm,RRC_IDLE state,Concept<SEP>UNKNOWN,RRC_IDLE state is a state in the radio resource control (RRC) protocol where the mobile device is not actively connected to the network and is in a low-power mode. It is associated with the SA (Stand-alone) network architecture and is used for mobility management.<SEP>RRC_IDLE state is supported by the SA (Stand-alone) network architecture for mobility management,chunk-fb4644cf249f0309ff82edc5411b0173,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4,SA,Technology,"SA refers to Stand-alone network architecture, which is a 5G network deployment mode that operates independently without relying on legacy 4G infrastructure. It supports RRC_IDLE state for mobility management.",RRC_IDLE state is supported by the SA (Stand-alone) network architecture for mobility management,support,"[""RRC_IDLE state)##""]",chunk-fb4644cf249f0309ff82edc5411b0173,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4,1.0
Faulty Handover Algorithm,RRC_IDLE state,Concept<SEP>UNKNOWN,RRC_IDLE state is a state in the radio resource control (RRC) protocol where the mobile device is not actively connected to the network and is in a low-power mode. It is associated with the SA (Stand-alone) network architecture and is used for mobility management.<SEP>RRC_IDLE state is supported by the SA (Stand-alone) network architecture for mobility management,chunk-fb4644cf249f0309ff82edc5411b0173,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4,SA,Technology,"SA refers to Stand-alone network architecture, which is a 5G network deployment mode that operates independently without relying on legacy 4G infrastructure. It supports RRC_IDLE state for mobility management.",RRC_IDLE state is supported by the SA (Stand-alone) network architecture for mobility management,support,"[""RRC_IDLE state)##""]",chunk-fb4644cf249f0309ff82edc5411b0173,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4,1.0
Faulty Handover Algorithm,Measurements of inter-RAT E-UTRAN ce,Concept,Measurements of inter-RAT E-UTRAN ce is a procedure defined in section 4.2.2.5 for assessing and evaluating radio measurements between E-UTRAN and other radio access technologies (RATs). It involves cross-technology signal evaluation to support handover and mobility management decisions.,chunk-68e3a9ae954117a786667e08991a6eb5,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.5,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.2.2.5)##,Reference,,chunk-68e3a9ae954117a786667e08991a6eb5,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.5,1.0
Faulty Handover Algorithm,Measurements of inter-RAT E-UTRAN ce,Concept,Measurements of inter-RAT E-UTRAN ce is a procedure defined in section 4.2.2.5 for assessing and evaluating radio measurements between E-UTRAN and other radio access technologies (RATs). It involves cross-technology signal evaluation to support handover and mobility management decisions.,chunk-68e3a9ae954117a786667e08991a6eb5,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.5,E-UTRAN,UNKNOWN,,The procedure is performed within the E-UTRAN framework for cross-technology signal evaluation,use,,chunk-68e3a9ae954117a786667e08991a6eb5,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.5,1.0
Faulty Handover Algorithm,Measurements of inter-RAT E-UTRAN ce,Concept,Measurements of inter-RAT E-UTRAN ce is a procedure defined in section 4.2.2.5 for assessing and evaluating radio measurements between E-UTRAN and other radio access technologies (RATs). It involves cross-technology signal evaluation to support handover and mobility management decisions.,chunk-68e3a9ae954117a786667e08991a6eb5,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.5,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.2.2.5)##,Reference,,chunk-68e3a9ae954117a786667e08991a6eb5,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.5,1.0
Faulty Handover Algorithm,Measurements of inter-RAT E-UTRAN ce,Concept,Measurements of inter-RAT E-UTRAN ce is a procedure defined in section 4.2.2.5 for assessing and evaluating radio measurements between E-UTRAN and other radio access technologies (RATs). It involves cross-technology signal evaluation to support handover and mobility management decisions.,chunk-68e3a9ae954117a786667e08991a6eb5,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.5,inter-RAT,Concept,"inter-RAT refers to the inter-radio access technology scenario where a UE performs measurements or handovers between different radio access technologies, such as between E-UTRAN and another RAT like UTRA or GERAN.",The procedure involves inter-RAT measurements between E-UTRAN and other radio access technologies,involve,,chunk-68e3a9ae954117a786667e08991a6eb5,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.5,1.0
Faulty Handover Algorithm,Measurements of inter-RAT E-UTRAN ce,Concept,Measurements of inter-RAT E-UTRAN ce is a procedure defined in section 4.2.2.5 for assessing and evaluating radio measurements between E-UTRAN and other radio access technologies (RATs). It involves cross-technology signal evaluation to support handover and mobility management decisions.,chunk-68e3a9ae954117a786667e08991a6eb5,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.5,E-UTRAN,UNKNOWN,,The procedure is performed within the E-UTRAN framework for cross-technology signal evaluation,use,,chunk-68e3a9ae954117a786667e08991a6eb5,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.5,1.0
Faulty Handover Algorithm,Measurements of inter-RAT E-UTRAN ce,Concept,Measurements of inter-RAT E-UTRAN ce is a procedure defined in section 4.2.2.5 for assessing and evaluating radio measurements between E-UTRAN and other radio access technologies (RATs). It involves cross-technology signal evaluation to support handover and mobility management decisions.,chunk-68e3a9ae954117a786667e08991a6eb5,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.5,inter-RAT,Concept,"inter-RAT refers to the inter-radio access technology scenario where a UE performs measurements or handovers between different radio access technologies, such as between E-UTRAN and another RAT like UTRA or GERAN.",The procedure involves inter-RAT measurements between E-UTRAN and other radio access technologies,involve,,chunk-68e3a9ae954117a786667e08991a6eb5,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.5,1.0
Faulty Handover Algorithm,inter-RAT,Concept,"inter-RAT refers to the inter-radio access technology scenario where a UE performs measurements or handovers between different radio access technologies, such as between E-UTRAN and another RAT like UTRA or GERAN.",chunk-7cb09bd1664806ef35bbea14666401fa,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11,Measurements of inter-RAT E-UTRAN ce,Concept,Measurements of inter-RAT E-UTRAN ce is a procedure defined in section 4.2.2.5 for assessing and evaluating radio measurements between E-UTRAN and other radio access technologies (RATs). It involves cross-technology signal evaluation to support handover and mobility management decisions.,The procedure involves inter-RAT measurements between E-UTRAN and other radio access technologies,involve,,chunk-68e3a9ae954117a786667e08991a6eb5,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.5,1.0
Faulty Handover Algorithm,inter-RAT,Concept,"inter-RAT refers to the inter-radio access technology scenario where a UE performs measurements or handovers between different radio access technologies, such as between E-UTRAN and another RAT like UTRA or GERAN.",chunk-7cb09bd1664806ef35bbea14666401fa,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11,Measurements of inter-RAT E-UTRAN ce,Concept,Measurements of inter-RAT E-UTRAN ce is a procedure defined in section 4.2.2.5 for assessing and evaluating radio measurements between E-UTRAN and other radio access technologies (RATs). It involves cross-technology signal evaluation to support handover and mobility management decisions.,The procedure involves inter-RAT measurements between E-UTRAN and other radio access technologies,involve,,chunk-68e3a9ae954117a786667e08991a6eb5,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.5,1.0
Faulty Handover Algorithm,inter-RAT,Concept,"inter-RAT refers to the inter-radio access technology scenario where a UE performs measurements or handovers between different radio access technologies, such as between E-UTRAN and another RAT like UTRA or GERAN.",chunk-7cb09bd1664806ef35bbea14666401fa,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11,Measurements of inter-RAT E-UTRAN cells,Concept,"Measurements of inter-RAT E-UTRAN cells is a procedure performed by the UE when configured with relaxed measurement criteria. It involves measuring E-UTRAN cells from a different radio access technology than the current one, under relaxed measurement conditions.","The procedure of Measurements of inter-RAT E-UTRAN cells involves inter-RAT measurements, indicating that the UE is measuring E-UTRAN cells from a different RAT than the current serving one",involve,"[""relaxed measurement criteria""]",chunk-7cb09bd1664806ef35bbea14666401fa,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11,1.0
Faulty Handover Algorithm,inter-RAT,Concept,"inter-RAT refers to the inter-radio access technology scenario where a UE performs measurements or handovers between different radio access technologies, such as between E-UTRAN and another RAT like UTRA or GERAN.",chunk-7cb09bd1664806ef35bbea14666401fa,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11,relaxed measurement criteria,Concept<SEP>UNKNOWN,"(no description)<SEP>Relaxed measurement criteria is a configuration applied to the UE that modifies the conditions under which inter-RAT E-UTRAN cell measurements are performed, allowing for less stringent thresholds.<SEP>The Measurements of intra-frequency NR cells are performed when the UE is configured with relaxed measurement criteria","The procedure of Measurements of inter-RAT E-UTRAN cells involves inter-RAT measurements, indicating that the UE is measuring E-UTRAN cells from a different RAT than the current serving one",Condition,,chunk-7cb09bd1664806ef35bbea14666401fa,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11,1.0
Faulty Handover Algorithm,inter-RAT,Concept,"inter-RAT refers to the inter-radio access technology scenario where a UE performs measurements or handovers between different radio access technologies, such as between E-UTRAN and another RAT like UTRA or GERAN.",chunk-7cb09bd1664806ef35bbea14666401fa,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11,relaxed measurement criteria,Concept<SEP>UNKNOWN,"(no description)<SEP>Relaxed measurement criteria is a configuration applied to the UE that modifies the conditions under which inter-RAT E-UTRAN cell measurements are performed, allowing for less stringent thresholds.<SEP>The Measurements of intra-frequency NR cells are performed when the UE is configured with relaxed measurement criteria","The procedure of Measurements of inter-RAT E-UTRAN cells involves inter-RAT measurements, indicating that the UE is measuring E-UTRAN cells from a different RAT than the current serving one",Condition,,chunk-7cb09bd1664806ef35bbea14666401fa,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11,1.0
Faulty Handover Algorithm,inter-RAT,Concept,"inter-RAT refers to the inter-radio access technology scenario where a UE performs measurements or handovers between different radio access technologies, such as between E-UTRAN and another RAT like UTRA or GERAN.",chunk-7cb09bd1664806ef35bbea14666401fa,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11,Measurements of inter-RAT E-UTRAN cells,Concept,"Measurements of inter-RAT E-UTRAN cells is a procedure performed by the UE when configured with relaxed measurement criteria. It involves measuring E-UTRAN cells from a different radio access technology than the current one, under relaxed measurement conditions.","The procedure of Measurements of inter-RAT E-UTRAN cells involves inter-RAT measurements, indicating that the UE is measuring E-UTRAN cells from a different RAT than the current serving one",involve,"[""relaxed measurement criteria""]",chunk-7cb09bd1664806ef35bbea14666401fa,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11,1.0
Faulty Handover Algorithm,Measurements of intra-frequency NR cells,Concept,"Measurements of intra-frequency NR cells refer to the process by which a User Equipment (UE) performs measurements on neighboring NR cells operating on the same frequency band, as part of the mobility management procedure. This is applicable when the UE is configured with relaxed measurement criteria.",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","Measurements of intra-frequency NR cells are performed by the UE when it is configured with relaxed measurement criteria, as specified in section 4.2.2.9",Definition,"[""relaxed measurement criteria""]",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,1.0
Faulty Handover Algorithm,Measurements of intra-frequency NR cells,Concept,"Measurements of intra-frequency NR cells refer to the process by which a User Equipment (UE) performs measurements on neighboring NR cells operating on the same frequency band, as part of the mobility management procedure. This is applicable when the UE is configured with relaxed measurement criteria.",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.2.2.9,Reference,,chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,1.0
Faulty Handover Algorithm,Measurements of intra-frequency NR cells,Concept,"Measurements of intra-frequency NR cells refer to the process by which a User Equipment (UE) performs measurements on neighboring NR cells operating on the same frequency band, as part of the mobility management procedure. This is applicable when the UE is configured with relaxed measurement criteria.",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.2.2.9,Reference,,chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,2.0
Faulty Handover Algorithm,Measurements of intra-frequency NR cells,Concept,"Measurements of intra-frequency NR cells refer to the process by which a User Equipment (UE) performs measurements on neighboring NR cells operating on the same frequency band, as part of the mobility management procedure. This is applicable when the UE is configured with relaxed measurement criteria.",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,UE,Terminology<SEP>UNKNOWN,The UE is in a powered down state as described in section 5.5.1,The UE performs measurements of intra-frequency NR cells under relaxed measurement criteria,perform,"[""relaxed""]",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,1.0
Faulty Handover Algorithm,Measurements of intra-frequency NR cells,Concept,"Measurements of intra-frequency NR cells refer to the process by which a User Equipment (UE) performs measurements on neighboring NR cells operating on the same frequency band, as part of the mobility management procedure. This is applicable when the UE is configured with relaxed measurement criteria.",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.2.2.9,Reference,,chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,1.0
Faulty Handover Algorithm,Measurements of intra-frequency NR cells,Concept,"Measurements of intra-frequency NR cells refer to the process by which a User Equipment (UE) performs measurements on neighboring NR cells operating on the same frequency band, as part of the mobility management procedure. This is applicable when the UE is configured with relaxed measurement criteria.",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.2.2.9,Reference,,chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,2.0
Faulty Handover Algorithm,Measurements of intra-frequency NR cells,Concept,"Measurements of intra-frequency NR cells refer to the process by which a User Equipment (UE) performs measurements on neighboring NR cells operating on the same frequency band, as part of the mobility management procedure. This is applicable when the UE is configured with relaxed measurement criteria.",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","Measurements of intra-frequency NR cells are performed by the UE when it is configured with relaxed measurement criteria, as specified in section 4.2.2.9",Definition,"[""relaxed measurement criteria""]",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,1.0
