telecomts_fault,node_id,entity_id,entity_type,description,source_id,file_path,created_at,source_file,release,raw_entity_id,matched_terms,candidate_score,priority_matches
High Network Congestion,AS/S-CSCF,AS/S-CSCF,Technology,"AS/S-CSCF is a component that subscribes to overload event notifications for AS-1 and AS-2 during initialization or restart, and receives overload control filters (1c) and (2c). It is responsible for determining the forwarding destination of an incoming INVITE message, such as AS-1 in the given example.",chunk-b66c0fdd0b985168e16d12e98d88ff21,../3GPP-trunked/Rel-19/23_series/23228-j20.md3,1770198242,Rel-19/23_series/23228-j20/graph_chunk_entity_relation.graphml,Rel-19,AS/S-CSCF,overload,2,overload
High Network Congestion,AS-1,AS-1,Technology,AS-1 is a service component that receives overload event notifications from AS/S-CSCF and is a potential forwarding destination for an INVITE message.,chunk-b66c0fdd0b985168e16d12e98d88ff21,../3GPP-trunked/Rel-19/23_series/23228-j20.md3,1770198242,Rel-19/23_series/23228-j20/graph_chunk_entity_relation.graphml,Rel-19,AS-1,overload,2,overload
High Network Congestion,AS-2,AS-2,Technology,AS-2 is a service component that receives overload event notifications from AS/S-CSCF and is a potential forwarding destination for an INVITE message.,chunk-b66c0fdd0b985168e16d12e98d88ff21,../3GPP-trunked/Rel-19/23_series/23228-j20.md3,1770198242,Rel-19/23_series/23228-j20/graph_chunk_entity_relation.graphml,Rel-19,AS-2,overload,2,overload
High Network Congestion,overload event notification,overload event notification,Concept,Overload event notification is a mechanism used by AS/S-CSCF to subscribe to and receive status updates regarding the overload conditions of AS-1,chunk-b66c0fdd0b985168e16d12e98d88ff21,../3GPP-trunked/Rel-19/23_series/23228-j20.md3,1770198242,Rel-19/23_series/23228-j20/graph_chunk_entity_relation.graphml,Rel-19,overload event notification,overload,2,overload
High Network Congestion,overload control filters (1c),overload control filters (1c),Terminology,,chunk-b66c0fdd0b985168e16d12e98d88ff21,../3GPP-trunked/Rel-19/23_series/23228-j20.md3,1770198242,Rel-19/23_series/23228-j20/graph_chunk_entity_relation.graphml,Rel-19,overload control filters (1c),overload,2,overload
High Network Congestion,overload control filters (2c),overload control filters (2c),Terminology,,chunk-b66c0fdd0b985168e16d12e98d88ff21,../3GPP-trunked/Rel-19/23_series/23228-j20.md3,1770198242,Rel-19/23_series/23228-j20/graph_chunk_entity_relation.graphml,Rel-19,overload control filters (2c),overload,2,overload
High Network Congestion,system overload,system overload,Terminology,,chunk-caa882272eb23e1e674186ab0fead4ac,../3GPP-trunked/Rel-19/32_series/32401-j00.md5.4.3,1770195988,Rel-19/23_series/23289-j50/graph_chunk_entity_relation.graphml,Rel-19,system overload,overload,2,overload
High Network Congestion,S-EAS,S-EAS,Technology,"S-EAS is a system entity that acts as a source for Application Context and may initiate ACT with the CAS. It is involved in ACR execution and can perform ACT directly with CAS, though the specification of such process is out of scope.<SEP>S-EAS is a legacy component that is replaced by CAS in the described scenarios.<SEP>S-EAS is a source edge application server that may trigger ACR due to UE movement, overload, or maintenance, and acts as an S-EAS during ACR procedures where it interacts with the CAS and CES.",chunk-fef4b8eab930e6f6ffb693b0559dd471<SEP>chunk-1ea03a1d577c564a1a197da9f643a7c6<SEP>chunk-31174e5a284b9869ea541c3403583a43,../3GPP-trunked/Rel-19/23_series/23558-j50.md4<SEP>../3GPP-trunked/Rel-19/23_series/23558-j50.mdNone,1770168107,Rel-19/23_series/23558-j50/graph_chunk_entity_relation.graphml,Rel-19,S-EAS,overload,2,overload
Resource Allocation Bugs,first come first served mode,first come first served mode,Concept,"First come first served mode is a resource allocation strategy used in the Fully pooled radio resources between two POPs use case, where UEs from POP A and POP B are served in the order of their arrival on the S-RAN.",chunk-3e55e30e677e3f7612b93056fd9d6fd4,../3GPP-trunked/Rel-19/32_series/32130-j00.md5.4.1,1770200084,Rel-19/22_series/22856-j20/graph_chunk_entity_relation.graphml,Rel-19,first come first served mode,resource allocation; radio resource; allocation,8,resource allocation; radio resource
Resource Allocation Bugs,BEARER RESOURCE ALLOCATION REQUEST,BEARER RESOURCE ALLOCATION REQUEST,Concept,BEARER RESOURCE ALLOCATION REQUEST is a message used in EPS Session Management to request allocation of radio,chunk-3823fbe97d94ca28a02c8a70e802c874,../3GPP-trunked/Rel-19/32_series/32423-j20.md4.12,1770200075,Rel-19/22_series/22865-j20/graph_chunk_entity_relation.graphml,Rel-19,BEARER RESOURCE ALLOCATION REQUEST,resource allocation; allocation,8,resource allocation; radio resource
Resource Allocation Bugs,NodeB,NodeB,Technology,NodeB is a network element in UTRAN responsible for radio resource management. In the context of Performance<SEP>NodeB is a network resource used in UMTS networks for radio communication with user equipment. It is referenced as a possible target of measurement jobs.,chunk-fc489ba104c45a8bababb3a3f589cf65<SEP>chunk-7ee33769cbf0f6999192cb0d005cfb2b,../3GPP-trunked/Rel-19/32_series/32401-j00.md5.2<SEP>../3GPP-trunked/Rel-19/32_series/32401-j00.md5.4.1.1,1770195957,Rel-19/23_series/23289-j50/graph_chunk_entity_relation.graphml,Rel-19,NodeB,resource management; radio resource,8,radio resource; resource management
Resource Allocation Bugs,AS layer,AS layer,Technology,"Access Stratum layer is a technology layer in the 5G protocol stack responsible for handling radio resource management, mobility, and security functions between the UE and the network.",chunk-fc427379d638e871fbd80bf131bda182,../3GPP-trunked/Rel-19/23_series/23304-j30.mdNone,1770165874,Rel-19/23_series/23304-j30/graph_chunk_entity_relation.graphml,Rel-19,AS layer,resource management; radio resource,8,radio resource; resource management
Resource Allocation Bugs,Radio resource utilization,Radio resource utilization,Concept,Radio resource utilization is a concept defined in section 5.1.1.2 that refers to the efficiency and effectiveness of radio resources in a communication system. It is a key metric for evaluating system performance and resource management.)##,chunk-23fc6f0f34b6c822a4a84e18324e6964,../3GPP-trunked/Rel-19/28_series/28552-j30.md5.1.1.2,1770237121,Rel-19/28_series/28552-j30/graph_chunk_entity_relation.graphml,Rel-19,Radio resource utilization,resource management; radio resource,8,radio resource; resource management
Resource Allocation Bugs,Measurements for UE fulfilling low mobility criteria,Measurements for UE fulfilling low mobility criteria,Concept,Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.9.2 that applies to User Equipment (UE) meeting low mobility conditions. It involves specific measurement configurations for such UEs.<SEP>Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.10.2 that applies to User Equipment (UE) meeting low mobility conditions. It is related to radio resource management and signal measurement processes in a cellular network.<SEP>Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.11.2 that applies to User Equipment (UE) meeting low mobility conditions. It involves specific measurement configurations for such UEs.,chunk-3d588c203ef3c80e0c9b1a6209939527<SEP>chunk-7e657eb43175b0e6695a7083228ee6c2<SEP>chunk-a3e2859d54b24adca8b10010497e715e,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9.2<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.10.2<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11.2,1770217715,Rel-19/38_series/38133-j00_cover/graph_chunk_entity_relation.graphml,Rel-19,Measurements for UE fulfilling low mobility criteria,resource management; radio resource,8,radio resource; resource management
Resource Allocation Bugs,Intra-frequency SS-RSRP accuracy requirements,Intra-frequency SS-RSRP accuracy requirements,Concept,Intra-frequency SS-RSRP accuracy requirements are defined in section 10.1.2.1 and specify the accuracy standards for Signal Strength Reference Signal Received Power (SS-RSRP) measurements within the same frequency band.<SEP>Intra-frequency SS-RSRP accuracy requirements define the specified accuracy standards for Signal Strength Reference Signal Received Power (SS-RSRP) measurements within the same frequency band. These requirements are part of the technical specifications for radio resource management and are relevant to network performance evaluation and cell selection/reselection processes.)##,chunk-9e87da55b24b02702c916222203af50e<SEP>chunk-7c517e90a1f1acfd759de87f1a9920cc,../3GPP-trunked/Rel-19/38_series/38133-j00_s10-11.md10.1.2.1<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_s10-11.md10.1.3.1,1770224193,Rel-19/38_series/38133-j00_s10-11/graph_chunk_entity_relation.graphml,Rel-19,Intra-frequency SS-RSRP accuracy requirements,resource management; radio resource,8,radio resource; resource management
Resource Allocation Bugs,inter-frequency measurements,inter-frequency measurements,Concept,"Inter-frequency measurements are a type of RRM measurement performed by the UE across different frequency bands, used for mobility and radio resource management decisions in RRC_CONNECTED state.)##
(entity",chunk-2536fd5154cfa351897faf5b22ded610,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.mdNone,1770228903,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,inter-frequency measurements,resource management; radio resource,8,radio resource; resource management
Resource Allocation Bugs,inter-RAT E-UTRAN FDD measurements,inter-RAT E-UTRAN FDD measurements,Concept,"Inter-RAT E-UTRAN FDD measurements are a type of RRM measurement performed by the UE across different radio access technologies, specifically between NR and E-UTRAN FDD, used for mobility and radio resource management decisions in RRC_CONNECTED state.",chunk-2536fd5154cfa351897faf5b22ded610,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.mdNone,1770228903,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,inter-RAT E-UTRAN FDD measurements,resource management; radio resource,8,radio resource; resource management
Resource Allocation Bugs,inter-RAT E-UTRAN TDD measurements,inter-RAT E-UTRAN TDD measurements,Concept,"Inter-RAT E-UTRAN TDD measurements are a type of RRM measurement performed by the UE across different radio access technologies, specifically between NR and E-UTRAN TDD, used for mobility and radio resource management decisions in RRC_CONNECTED state.",chunk-2536fd5154cfa351897faf5b22ded610,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.mdNone,1770228903,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,inter-RAT E-UTRAN TDD measurements,resource management; radio resource,8,radio resource; resource management
Resource Allocation Bugs,CSI-RS RRM Reference Measurement Channels,CSI-RS RRM Reference Measurement Channels,Concept,"CSI-RS RRM Reference Measurement Channels are reference configurations for Channel State Information Reference Signal (CSI-RS) used in TDD systems for radio resource management. These configurations are defined for different subcarrier spacings (SCS) and include parameters such as subcarrier spacing, number of PRBs, start PRB, density, CSI-RS index, slot configuration, associated SSB, SSB index, quasi-colocation status, first OFDM symbol in time domain, sequence generation configuration, number of ports, CDM type, and EPRE ratio to SSS.",chunk-6a40ccd411247f9caebea4b2ffe9cb0d,../3GPP-trunked/Rel-19/38_series/38133-j00_sA.1-A.3.md2,1770221007,Rel-19/38_series/38133-j00_sA.1-A.3/graph_chunk_entity_relation.graphml,Rel-19,CSI-RS RRM Reference Measurement Channels,resource management; radio resource,8,radio resource; resource management
Resource Allocation Bugs,RFSP Index,RFSP Index,Concept,RFSP Index is a parameter managed under access and mobility related policy control that influences radio resource management. The PC,chunk-c0fc4bed8f180ebac744a75a5efcc48f,../3GPP-trunked/Rel-19/23_series/23503-j30.md6.1.2.1.1,1770220042,Rel-19/38_series/38133-j00_sA.17-A.18/graph_chunk_entity_relation.graphml,Rel-19,RFSP Index,resource management; radio resource,8,radio resource; resource management
Resource Allocation Bugs,minimum radio resource management requirements,minimum radio resource management requirements,UNKNOWN,NR Integrated access and backhaul requires minimum radio resource management requirements as defined in the present document,chunk-7028e522134dc1478ff73a835cfbf2ee,../3GPP-trunked/Rel-19/38_series/38174-j00.md1,1770225812,Rel-19/38_series/38174-j00/graph_chunk_entity_relation.graphml,Rel-19,minimum radio resource management requirements,resource management; radio resource,8,radio resource; resource management
Resource Allocation Bugs,drx-Adaptation-r16,drx-Adaptation-r16,Technology,"drx-Adaptation-r16 is a feature related to DRX adaptation in NR UE capabilities, supported in both frequency ranges (FR1 and FR2) or only in one. If supported in both, it is signaled in UE-NR-Capability-v1610/mac-Parameters-v1610. If supported differently in both frequency ranges, it is signaled in UE-NR-Capability-v1610/fr1-Add-UE-NR-Capabilities-v1610/mac-ParametersFRX-Diff-r16 and UE-NR-Capability-v1610/fr2-Add-UE-NR-Capabilities-v1610/mac-ParametersFRX-Diff-r16. If supported in only one frequency range, it is signaled in one of UE-NR-Capability-v1610/fr1-Add-UE-NR-Capabilities-v1610 or UE-NR-Capability-v1610/fr2-Add-UE-NR-Capabilities-v1610 as appropriate.<SEP>drx-Adaptation-r16 is a feature related to discontinuous reception adaptation that is signaled in UE-NR-Capability-v1610/mac-Parameters-v1610 when supported in both FR1 and FR2, or in fr1-Add-UE-NR-Capabilities-v1610/mac-ParametersFRX-Diff-r16 and fr<SEP>drx-Adaptation-r16 is a feature in release 16 that enables dynamic radio resource management by adapting DRX (Discontinuous Reception) behavior, with a condition that either sharedSpectrumChAccess-r16 or non-SharedSpectrumChAccess-r16 must be reported when this field is reported.<SEP>drx-Adaptation-r16 is a feature supported by the UE that enables dynamic radio resource management adaptation, and its support is signaled in UE-NR-Capability-v1610/fr1-Add-UE-NR-Capabilities-v1610/mac-ParametersFRX-Diff-r16 or UE-NR-Capability-v1610/fr2-Add-UE-NR-Capabilities-v1610/mac-ParametersFRX-Diff-r16 depending on the frequency range(s) supported by the UE.",chunk-d20abeb395b1bd4e66c0efc7274daf4e<SEP>chunk-1801d13211a3808395fe9d0ad7ae6082<SEP>chunk-b8da6b1b84a2d0537f91f5b9b9321bf3<SEP>chunk-bb44585977540fedf07b46335df6c77c,../3GPP-trunked/Rel-19/38_series/38523-1-j00_s0815-s08161.md8.1.5.1.1.3.3,1770225852,Rel-19/38_series/38174-j00/graph_chunk_entity_relation.graphml,Rel-19,drx-Adaptation-r16,resource management; radio resource,8,radio resource; resource management
Resource Allocation Bugs,pc_rrm_RelaxationRRC_ConnectedRedCap_r17,pc_rrm_RelaxationRRC_ConnectedRedCap_r17,Concept,"pc_rrm_RelaxationRRC_ConnectedRedCap_r17 is a parameter or configuration related to RRM (Radio Resource Management) relaxation for RRC-connected RedCap (Reduced Capability) devices in Release 17, as defined in the context of LTE and NR dual connectivity.",chunk-1aa6536ca5625fa366dad6939c2d4481,../3GPP-trunked/Rel-19/38_series/38523-1-j00_s0815-s08161.md8.1.5.1.1.3.3,1770224782,Rel-19/38_series/38523-1-j00_s070115-s07014/graph_chunk_entity_relation.graphml,Rel-19,pc_rrm_RelaxationRRC_ConnectedRedCap_r17,resource management; radio resource,8,radio resource; resource management
Resource Allocation Bugs,ng-eNB,ng-eNB,Technology,"ng-eNB is a next-generation evolved Node B, a network element in 5G NR that manages radio resources and communicates with UEs, AMFs, and neighboring NG-RAN nodes.",chunk-5d0af1455f55a9be70a74fa43c8ded6f,../3GPP-trunked/Rel-19/32_series/32423-j20.md4.33,1770200442,Rel-19/22_series/22137-j10/graph_chunk_entity_relation.graphml,Rel-19,ng-eNB,radio resource,4,radio resource
Resource Allocation Bugs,RANAP,RANAP,Technology,"RANAP is a radio access network application protocol used in UMTS networks for managing radio resources and mobility, defined in TS 25.413. It supports procedures such as RAB assignment, relocation, paging, and error indication, and includes parameters like RAB ID, Cause, and Identity fields.",chunk-b68b1449c05b918c615b607703833122,../3GPP-trunked/Rel-19/32_series/32423-j20.md4.2,1770199845,Rel-19/22_series/22840-j00/graph_chunk_entity_relation.graphml,Rel-19,RANAP,radio resource,4,radio resource
Resource Allocation Bugs,RRC,RRC,Technology,"RRC (Radio Resource Control) is a protocol layer in LTE that manages radio resources and signaling between the UE and the network, operating over the Uu interface.<SEP>RRC is the Radio Resource Control protocol used for signaling between the UE and eNB over the Uu interface. It manages connection setup, maintenance, and release, and is involved in trace recording sessions with both dedicated and non-dedicated measurements",chunk-4487483e384352de7113c87b53f8c00e<SEP>chunk-d49a372292f47db9aab0f78e5c36b5bc,../3GPP-trunked/Rel-19/32_series/32423-j20.md4.13,1770200081,Rel-19/22_series/22856-j20/graph_chunk_entity_relation.graphml,Rel-19,RRC,radio resource,4,radio resource
Resource Allocation Bugs,Fully pooled radio resources between two POPs,Fully pooled radio resources between two POPs,Concept,"Fully pooled radio resources between two POPs is a use case where cells are shared between POP A and POP B, with radio resources of the S-RAN fully pooled and UEs from both POP A and POP B served in a first come first served mode, as agreed in the RAN sharing agreement between MOP and POPs.",chunk-3e55e30e677e3f7612b93056fd9d6fd4,../3GPP-trunked/Rel-19/32_series/32130-j00.md5.4.1,1770200084,Rel-19/22_series/22856-j20/graph_chunk_entity_relation.graphml,Rel-19,Fully pooled radio resources between two POPs,radio resource,4,radio resource
Resource Allocation Bugs,Iur,Iur,Technology,"Iur is a logical interface in UTRAN connecting two RNCs, enabling handover and resource management between neighboring RNCs. It is used in trace recording sessions to capture RNSAP messages between the traced RNC and a neighboring RNC.",chunk-64b3aecf257bc5018ec34d263de5bfe4,../3GPP-trunked/Rel-19/32_series/32423-j20.md4.6,1770199955,Rel-19/22_series/22865-j20/graph_chunk_entity_relation.graphml,Rel-19,Iur,resource management,4,resource management
